id, x, y, freq, label
4975, -4.638085, -44.478397, 56, deisher
4976, -4.802302, 45.372372, 10, educator
4977, -30.221146, 43.068336, 12, perfect
4978, -60.503502, 6.290813, 18, treating
4979, -63.877655, 7.938710, 16, assembled
4980, 54.079086, 17.785273, 6, teams
4981, 45.355885, -2.974990, 6, solve
4982, 21.610943, 36.011295, 12, caring
4983, 49.180424, 21.477118, 8, colleagues
4984, 61.516209, -7.884706, 6, joked
4985, 37.080162, 44.729412, 12, ought
4986, -8.366364, 51.840206, 10, brochure
4987, 37.968475, -54.352707, 6, erickson
4988, -46.496670, 18.648279, 20, worried
4989, -25.073267, -57.563911, 40, funding
4990, -26.428814, 36.198402, 10, choosing
4991, 49.352177, -42.695660, 6, storefront
4992, -35.505299, 52.873581, 14, malden
4993, 44.382252, -28.385252, 8, evolve
4994, 36.621979, 32.337360, 6, institu
4995, 36.236675, 16.338022, 10, thursday
4996, -51.027386, -22.988831, 26, celebrate
4997, 48.790760, -9.298860, 6, champagne
4998, -17.614151, -1.380938, 188, advocate
4999, 49.119987, -10.194036, 6, sink
5000, 51.874268, -30.040789, 8, raid
5001, 51.110447, -24.214434, 6, blocking
5002, 59.551773, -32.578835, 6, concrete
5003, 48.007092, 6.493321, 14, slogan
5004, 21.935162, 31.793732, 12, liberationists
5005, -45.658314, -25.868641, 26, prejudice
5006, 38.070103, -39.393726, 8, presentation
5007, 32.063026, -1.026371, 6, looks
5008, 2.707180, 58.321560, 8, anxiety
5009, -15.628161, 55.847443, 10, ball
5010, -29.253424, 35.503216, 12, versus
5011, 50.204441, 2.960261, 6, evident
5012, 68.164963, -6.547133, 6, brock
5013, -15.486444, 64.133133, 12, adams
5014, -31.261032, 27.581028, 26, wes
5015, -16.194908, -0.862712, 158, uhlman
5016, -8.011941, 48.379265, 8, politi
5017, 59.350422, -8.256280, 6, daniel
5018, 19.776384, 36.308304, 10, resigns
5019, -35.904026, -42.175327, 38, randy
5020, 40.960861, -3.517730, 10, thinks
5021, -15.221944, 48.627586, 16, membership
5022, -25.576143, -60.428230, 34, feels
5023, -42.602043, 28.083019, 16, afraid
5024, 34.293003, -54.853638, 6, declare
5025, -3.737998, 52.628601, 12, resigned
5026, 8.516752, 45.826218, 0, hu
5027, -25.406183, 46.610554, 12, spreading
5028, -0.413994, 56.966343, 10, rapidly
5029, -35.866074, 43.956230, 10, organ
5030, -59.511940, 16.035505, 14, andy
5031, 59.534039, -20.019547, 8, pleased
5032, -31.541924, 49.783493, 10, gross
5033, 45.335861, 0.305516, 6, sets
5034, 47.190075, -28.559505, 6, puts
5035, 46.710892, -26.819256, 6, raises
5036, 1.137658, -44.716259, 50, executive
5037, 38.779942, -35.784054, 6, edito
5038, 44.225525, -49.359848, 6, wants
5039, 55.286751, -39.052700, 6, wound
5040, -51.385399, -10.977297, 20, chuck
5041, 52.293926, 2.600687, 6, voluntary
5042, 53.549763, -13.698459, 6, chairman
5043, 51.079384, -45.256187, 6, assignment
5044, -37.729000, 43.264450, 14, counselors
5045, -9.005845, 46.489681, 12, conflicts
5046, 43.040337, 23.472509, 8, settle
5047, 59.311672, -23.026619, 6, trou
5048, -21.919804, 46.117626, 16, favored
5049, -30.887762, -45.775333, 54, glf
5050, -30.341522, 37.239872, 16, coalitions
5051, 37.750996, -12.203736, 6, accustomed
5052, 52.987621, -27.268158, 6, demonstrations
5053, 42.141216, 5.526220, 8, glfers
5054, -31.572966, 39.106178, 14, nuclear
5055, 7.074976, 58.186432, 6, sexist
5056, -57.675694, -12.117461, 20, prisoners
5057, 52.051434, 8.779951, 6, bombing
5058, 43.598286, -1.207412, 6, displays
5059, 1.644052, 66.463707, 8, bunch
5060, 22.932049, 35.860394, 14, emphasize
5061, -27.089859, 48.748375, 8, jewish
5062, 64.839493, -19.482296, 8, louis
5063, 45.236027, -44.650352, 6, invite
5064, 57.199551, -25.926090, 6, likes
5065, 39.181393, -53.813267, 6, drafted
5066, 52.185493, 31.068504, 6, excitement
5067, -63.285152, -18.312561, 18, comments
5068, -52.009922, 9.203430, 16, occasion
5069, 3.277234, 59.246407, 10, react
5070, 56.693039, 14.179617, 8, seed
5071, 3.938603, 50.730400, 12, lib
5072, 44.148499, -28.863386, 6, eration
5073, -52.080608, 16.245470, 18, increased
5074, 43.831745, -11.227309, 8, munication
5075, -43.661114, -45.755672, 28, allen
5076, 50.087284, -28.633760, 8, observer
5077, 32.686722, 38.366062, 6, favors
5078, 25.342875, 41.976330, 6, leftist
5079, 63.477497, -16.733252, 6, mov
5080, -5.604518, -47.773758, 34, jerry
5081, 51.930420, -30.196753, 6, radicals
5082, -49.986614, 21.199224, 16, independent
5083, -5.712126, 49.995110, 12, sponsorship
5084, 44.848660, -42.394329, 6, consensus
5085, -25.998356, 40.411594, 16, sga
5086, 49.820145, -24.857748, 6, umbrella
5087, 40.392956, -1.848537, 10, picket
5088, 0.983159, 61.552990, 8, exit
5089, 38.004311, 37.975559, 6, pointing
5090, 56.318752, -32.851429, 6, mak
5091, 56.658142, -38.208763, 6, maleng
5092, 49.365490, 19.071770, 8, narrowly
5093, 7.698498, 42.114105, 10, pri
5094, 15.400410, 36.987003, 10, rink
5095, 58.433418, -30.584471, 0, handcu
5096, -4.146173, 60.179989, 10, booked
5097, 46.826195, -6.732822, 6, discretion
5098, 51.595627, -32.277824, 6, cowboy
5099, 54.546467, -31.077320, 8, trucks
5100, -5.240952, -48.103870, 40, meyerding
5101, 26.088913, 42.737350, 6, protester
5102, -1.513260, -28.377981, 76, conference
5103, -41.987446, 44.100452, 10, jr
5104, -22.797079, -51.609837, 48, ywca
5105, -22.077496, 50.915798, 12, slipper
5106, 51.187378, 24.101173, 8, historic
5107, -3.868998, 67.122192, 8, lesser
5108, 39.914463, -16.130297, 8, annex
5109, 61.602303, -16.442707, 6, doubled
5110, 42.798416, 5.324515, 6, spotlight
5111, -38.323807, 22.207289, 16, del
5112, -44.831619, -41.005985, 18, phyllis
5113, -56.086044, -13.888473, 22, lyon
5114, 37.147503, 27.026657, 8, bilitis
5115, 30.324469, 30.039545, 10, unlikely
5116, 48.195183, -46.345440, 0, emilio
5117, 48.229137, -41.416218, 4, promiscuity
5118, -39.881916, 50.150818, 12, gatherings
5119, 40.049683, 40.140289, 6, lems
5120, 24.393717, 42.077888, 10, forum
5121, 33.352379, -56.559303, 6, discrimina
5122, 66.000854, -11.810127, 6, pleas
5123, 22.908537, 48.680099, 8, valuable
5124, 36.146870, 43.911938, 10, professors
5125, 38.306362, 31.945765, 6, slope
5126, 69.060913, -9.090176, 8, trolley
5127, -30.797596, 52.409370, 12, chautauqua
5128, 4.596663, 59.601559, 6, meany
5129, 47.205456, -33.214077, 8, clever
5130, -26.656113, 45.439823, 6, yukon
5131, 10.188200, 45.076344, 10, exposition
5132, 39.291882, -34.293671, 6, representing
5133, -7.767129, -49.070831, 34, arts
5134, 36.299114, 14.564790, 6, weary
5135, 45.038158, -53.963303, 6, expo
5136, 44.901123, 18.791447, 10, volunteering
5137, 55.290562, 26.327778, 12, auxiliary
5138, -41.943066, 33.598778, 10, lined
5139, 7.964080, 30.635967, 6, arrangement
5140, -5.114444, -45.178623, 36, ann
5141, 23.203526, 47.387726, 8, schwiesow
5142, -52.862556, -26.326523, 22, developers
5143, 60.124180, -11.398817, 6, antiwar
5144, -44.406700, -45.315342, 0, ces
5145, 43.638947, 10.260605, 8, notices
5146, 41.259403, -52.667686, 16, boards
5147, 4.190064, 30.938232, 8, unpleasant
5148, -0.752905, -35.717670, 84, pandora
5149, -0.871744, 52.455059, 10, troubles
5150, 46.346146, -8.206547, 6, rachel
5151, 43.673710, -25.192553, 6, dasilva
5152, 47.020298, -11.629237, 6, wasted
5153, -48.563522, 17.625233, 16, struggling
5154, 35.474472, -54.747250, 6, prevalent
5155, -11.765569, 47.171631, 14, dyke
5156, 50.648273, -6.862426, 6, hurled
5157, 17.495016, 51.732342, 10, valid
5158, 12.319317, 28.400642, 6, vari
5159, -55.557915, 5.827276, 16, discussing
5160, -34.071133, 48.587719, 12, trust
5161, 54.433598, 22.264923, 0, erences
5162, 49.629642, -28.285728, 8, gwa
5163, -18.587626, 55.564129, 10, fol
5164, 47.626278, 25.107533, 6, lowing
5165, 53.965244, -10.994932, 6, permanent
5166, 35.001884, -56.515095, 6, daytime
5167, 15.944032, 51.927223, 8, explaining
5168, -30.799433, 31.831881, 20, hidden
5169, 39.097546, -41.700977, 6, surfaced
5170, -39.481380, 32.727757, 8, hassl
5171, -36.877224, 29.423262, 12, forcing
5172, 43.905613, -12.930882, 10, stereotype
5173, 29.296572, 3.620883, 8, tend
5174, 61.082596, -30.298023, 6, ization
5175, -51.564129, -25.448505, 26, controversy
5176, 40.610004, -52.772591, 6, redbook
5177, 8.448805, 61.467480, 8, occasional
5178, 36.893673, 16.297812, 6, crit
5179, 52.487839, -30.158939, 4, tempered
5180, -46.361694, 33.889133, 10, diane
5181, -55.559269, -33.410419, 22, winslow
5182, 61.622303, -22.215906, 6, housewife
5183, 47.796661, -41.720467, 6, counselor
5184, 52.598965, -6.222920, 6, inappropriate
5185, 55.080563, -40.278835, 8, adjust
5186, -6.753050, 46.931980, 12, rap
5187, 46.012745, 27.366795, 6, dynamic
5188, -28.365540, 42.869579, 14, lit
5189, 44.987381, 10.028377, 6, poetry
5190, -15.219574, 56.438114, 10, copies
5191, 59.258530, 0.975266, 6, stumbled
5192, -33.160259, 46.002888, 14, cr
5193, 43.138336, 2.035624, 6, nication
5194, 55.437103, -24.588305, 6, structured
5195, -26.962198, 51.136372, 10, explosion
5196, -37.405617, 25.730730, 18, johanna
5197, 49.712509, 28.159882, 6, oppressive
5198, 48.074913, 29.605417, 6, requires
5199, 34.974716, -49.361053, 6, attraction
5200, 33.705338, -44.896885, 6, revelation
5201, 29.604963, -1.346324, 6, gen
5202, -29.303894, 45.546539, 8, blend
5203, 50.691940, -41.978935, 6, sus
5204, 1.477320, 47.254265, 16, division
5205, -43.329533, 19.454161, 20, clout
5206, 58.899418, -2.528802, 6, anywhere
5207, -56.764694, -2.816466, 14, web
5208, -15.755483, 59.577122, 10, countless
5209, 33.856407, 15.065129, 10, dated
5210, -51.391457, -36.300602, 18, grocery
5211, 46.559875, 9.494328, 8, bread
5212, 49.269787, 4.195040, 10, grains
5213, 48.331169, -11.701639, 8, consumers
5214, 44.328915, 11.253473, 8, buying
5215, 36.465576, -58.271282, 6, gwen
5216, -52.482262, 1.740800, 20, team
5217, -32.592415, 50.523712, 14, wonderful
5218, -55.841137, -22.537569, 20, energy
5219, 4.004822, 54.971752, 10, tears
5220, 65.446243, -11.968431, 10, besides
5221, -28.029419, -58.745285, 24, lois
5222, -4.431527, -55.277821, 36, thetford
5223, 49.101162, -27.403610, 6, fremont
5224, -34.550285, 35.005867, 14, cuba
5225, 51.462402, -41.694458, 6, cane
5226, 29.016882, 42.422165, 8, coven
5227, -17.916397, 2.360759, 162, jan
5228, -30.924713, -41.613953, 40, denali
5229, 33.524220, -42.250195, 2, gra
5230, 55.538593, -19.036375, 6, aired
5231, 1.781769, -13.872788, 64, feminists
5232, 11.933212, 40.586369, 12, embarrassed
5233, -39.765461, 44.232033, 12, resolution
5234, 50.006828, 32.317657, 8, dragged
5235, 43.687656, -26.841515, 6, proposing
5236, 5.281085, 53.844807, 8, coordinator
5237, 48.042282, 23.197157, 8, rout
5238, -44.392666, 31.922478, 12, sexism
5239, 24.280853, 42.535126, 8, hierarchies
5240, 57.347515, 17.430046, 6, parliamentary
5241, -32.667934, 55.836472, 14, socialism
5242, -46.022263, -26.842665, 18, socialists
5243, 55.990013, 13.765160, 6, rejecting
5244, 17.240887, 59.735699, 8, lacking
5245, 43.048904, -42.938183, 6, relevance
5246, 32.413155, 26.692019, 6, swp
5247, 40.948338, -3.615666, 6, unwritten
5248, 60.175068, -31.525715, 6, reversed
5249, 42.442505, -2.357727, 6, fsp
5250, -39.560966, 45.489410, 12, bottom
5251, 52.855408, -12.351527, 6, hillside
5252, -18.813271, -56.952808, 34, sam
5253, -31.612026, -45.487617, 34, deaderick
5254, -12.745279, 59.336208, 12, barnes
5255, 25.465244, 36.831879, 8, docekal
5256, -8.259457, 46.935490, 8, capitalist
5257, 45.355938, -45.710171, 6, wages
5258, 35.656395, 44.994350, 8, patriarchal
5259, 32.939671, 40.950127, 6, sep
5260, 8.869973, 30.540245, 6, trees
5261, -30.075600, 57.544674, 10, debbie
5262, 57.125301, -3.967620, 6, circulate
5263, 25.378372, 49.318714, 8, pamphlets
5264, 33.591347, -43.940861, 6, ist
5265, 22.142506, 55.318909, 8, destroy
5266, 57.028347, -23.801983, 6, cautiously
5267, 37.022167, 16.671478, 6, oppo
5268, 3.870876, 55.623508, 8, agents
5269, 47.946198, 24.775175, 8, proven
5270, 36.453659, 26.641466, 8, privilege
5271, 24.392021, 40.844044, 8, oppressed
5272, -57.612724, -9.373214, 20, gorgons
5273, -27.851063, 59.091892, 16, identify
5274, 62.978085, -12.880797, 6, tations
5275, 43.661381, -28.127159, 6, divisions
5276, 44.885155, -51.551510, 6, strained
5277, -7.555679, 45.061672, 12, flash
5278, 33.352348, 15.191950, 8, mainly
5279, 47.662254, -10.983138, 6, tonight
5280, 56.611607, -31.608995, 0, fashioned
5281, -25.428888, -63.029758, 24, healthy
5282, -46.814796, 28.836592, 10, racist
5283, -28.632090, 54.888500, 8, empha
5284, 24.039846, 42.172501, 6, sized
5285, 38.802971, -16.853329, 6, spray
5286, -29.324379, 58.547459, 10, slogans
5287, -30.820019, -41.124203, 34, editorial
5288, 21.637579, 31.732904, 12, coordinating
5289, 39.722897, -47.843807, 6, cooperation
5290, 54.482330, -29.850504, 6, toll
5291, 30.011057, 30.528021, 12, tactics
5292, 52.082115, 1.844330, 2, hitler
5293, 25.057470, 41.847172, 8, femi
5294, -30.419132, 57.747601, 10, painting
5295, -44.106258, -26.721914, 22, friedan
5296, 57.579971, 11.172908, 6, barely
5297, -29.456949, 58.125019, 6, marched
5298, -56.470154, -0.418572, 14, protesters
5299, 13.410535, 50.240921, 8, silently
5300, 46.927013, -43.572647, 6, cheered
5301, 42.597717, -29.116037, 6, proud
5302, -11.975358, 46.402740, 10, lavender
5303, 47.318386, -2.794989, 4, enemies
5304, 45.466232, -1.982924, 6, prompting
5305, 43.185787, -1.085423, 8, moms
5306, -5.031526, 63.698574, 8, patriarchy
5307, -50.900681, 25.497179, 16, nursing
5308, 38.994476, -55.350208, 6, shower
5309, 41.403690, -48.733719, 6, crazy
5310, 53.672493, 20.150021, 12, miracle
5311, 34.555424, -48.572441, 6, praying
5312, 47.625889, 10.808609, 6, prayer
5313, 58.040745, 16.160521, 6, condemnations
5314, 40.486912, 41.294445, 8, lust
5315, 48.390400, -39.422890, 6, pentecostal
5316, 43.277103, -53.033176, 6, eled
5317, -26.999321, 57.180527, 12, lord
5318, 41.601051, -54.705685, 6, coincidence
5319, 38.899933, 17.965048, 6, divorced
5320, 1.306510, 31.886095, 8, tody
5321, -39.779957, 37.526737, 8, citing
5322, 36.963085, 26.108257, 6, harmful
5323, 53.495228, 23.794849, 8, dining
5324, 49.219639, 15.356112, 6, nancy
5325, -16.707737, 58.829372, 10, kaplan
5326, 37.966438, 34.563007, 8, harvard
5327, 55.705040, 23.529594, 6, kaufman
5328, 42.235725, -48.390724, 6, adjusted
5329, 36.894138, 34.990932, 10, withdraw
5330, -14.256982, 61.297802, 12, proper
5331, -40.454056, 50.098999, 6, noe
5332, 24.586330, 31.168562, 14, flesh
5333, -4.388912, 51.401661, 10, demonstrate
5334, -44.753002, 15.009686, 16, severe
5335, -33.133034, 25.654930, 22, paynter
5336, 29.295204, -0.459036, 2, ine
5337, 3.031063, 54.251122, 6, triangles
5338, 20.467199, 44.511612, 10, skin
5339, 49.864647, -5.523790, 2, yellow
5340, 9.549778, 58.669167, 6, philosophical
5341, 36.507744, 15.878158, 6, upcoming
5342, 44.390385, 31.726814, 6, volun
5343, 3.548704, 52.563366, 12, donors
5344, 35.520134, 16.021517, 6, album
5345, 10.735197, 53.772259, 10, intention
5346, 57.744156, 1.575108, 6, insight
5347, -22.607067, 56.619663, 10, ackley
5348, 8.566958, 59.812904, 6, conclusion
5349, 43.083622, -8.566834, 8, bias
5350, -40.383377, 34.151329, 12, harm
5351, 61.204777, -15.178414, 6, pains
5352, -13.005335, 62.351231, 8, bryher
5353, 40.114498, -15.907372, 6, unified
5354, 60.887741, -15.391607, 6, combine
5355, 38.187885, -13.195981, 6, ular
5356, -49.226212, 15.516285, 18, lunches
5357, -29.054611, 45.261986, 12, talks
5358, 38.480492, -10.541566, 8, strength
5359, -35.201843, 50.458004, 12, summits
5360, 23.402582, 56.783314, 6, shallow
5361, 43.789883, -32.013340, 6, noticing
5362, 38.627403, -50.459217, 0, erently
5363, 47.117161, -47.539566, 8, summit
5364, 38.221230, 32.930668, 10, wealthy
5365, 37.937328, -11.662217, 8, locations
5366, 49.655361, 12.823490, 8, peak
5367, 35.796700, -42.657028, 6, purchased
5368, 33.683796, 34.167782, 10, brothers
5369, -9.288019, -8.258082, 142, renton
5370, 67.226990, -7.906727, 6, residence
5371, -20.786577, 57.539883, 10, thirteenth
5372, 38.079784, 30.303734, 6, fifteenth
5373, -36.126030, 53.057838, 18, sixteenth
5374, 59.558426, -9.215071, 4, pocket
5375, 38.801296, 11.144811, 4, polish
5376, -6.549255, 59.288849, 12, irish
5377, 61.338486, 15.888878, 8, orthodox
5378, 39.635868, -44.860046, 10, religions
5379, 26.050043, 37.465443, 8, recovery
5380, -52.789909, -25.890978, 18, halfway
5381, -58.121067, 14.287877, 12, alcoholics
5382, -52.400723, 24.618273, 18, scs
5383, 41.537910, 25.803194, 6, ideological
5384, -50.809086, 24.018888, 20, clients
5385, 58.540844, -22.970182, 6, recruited
5386, 1.136599, -18.500046, 62, johnson
5387, 58.646091, -30.000542, 6, appointments
5388, -29.756504, 41.255184, 14, lesson
5389, 46.896095, -0.177392, 6, ser
5390, 10.722029, 50.159718, 8, enthusiastic
5391, 58.487362, -22.620197, 8, certification
5392, 55.494938, -20.275389, 6, tricky
5393, 40.845303, 25.662788, 0, master
5394, 25.640650, 20.314531, 10, thesis
5395, -29.398493, 48.872742, 10, eral
5396, -36.732109, 37.912849, 8, intolerance
5397, -31.758713, 36.148106, 12, rae
5398, -53.827106, -12.914001, 20, larson
5399, 57.626244, 8.459842, 6, unteer
5400, 47.882874, 0.658328, 6, convert
5401, -63.287567, -4.834868, 10, gasoline
5402, 21.881907, 54.639725, 10, disturbed
5403, 3.814491, -43.362080, 60, sirico
5404, -6.603961, 50.197754, 12, ordained
5405, -1.491507, 55.940567, 10, sessions
5406, -52.966930, -36.683311, 18, spirit
5407, 42.623165, 28.852379, 6, presbytery
5408, 52.145653, 29.111404, 8, gag
5409, -40.606903, 33.914604, 12, blessings
5410, -13.893455, 51.964596, 12, existed
5411, 35.961617, -54.592293, 6, gregation
5412, 42.159801, -50.115559, 6, fundamentalists
5413, 62.729259, -10.455843, 6, wayward
5414, -6.847650, 49.975742, 10, pray
5415, 39.266975, -53.218983, 6, healer
5416, -5.360020, 50.750534, 8, reprinted
5417, 46.995369, 34.951176, 6, troy
5418, 24.245844, 29.868898, 14, metropolitan
5419, -51.284885, -19.881409, 24, mcc
5420, -33.678341, -46.789032, 40, methodist
5421, 37.307312, 34.103531, 8, laity
5422, 2.966990, 65.630806, 6, christianity
5423, -35.832458, 52.946903, 16, methodists
5424, 21.796227, 36.157093, 8, blessing
5425, 20.961040, 47.352516, 16, earl
5426, -34.815845, 27.576719, 16, hansen
5427, -28.222441, 44.066509, 14, carmelite
5428, -48.404037, -19.472170, 30, monastery
5429, -32.028969, 46.046947, 14, personally
5430, -39.466084, 45.770138, 12, surrounded
5431, 34.579739, 45.345139, 8, fence
5432, -45.586052, 34.998379, 16, vacant
5433, -5.718405, -43.812351, 56, dubay
5434, -3.847388, -5.570753, 94, bishop
5435, 60.168915, -15.105213, 4, synanon
5436, 42.746716, -51.953423, 8, oakland
5437, 9.955205, 49.493568, 8, aggressive
5438, 20.842447, 51.042969, 4, seminary
5439, 57.827507, -40.203842, 6, unitarian
5440, 63.170685, -17.958330, 6, addiction
5441, -17.558670, -57.861847, 38, baird
5442, -21.730650, 56.008068, 8, alcoholism
5443, 60.794395, -10.764905, 6, trast
5444, 54.568687, 11.024519, 6, clinical
5445, 51.554016, 12.481947, 8, rehabilitation
5446, 38.454308, -39.983746, 6, intensity
5447, 45.797428, 17.442471, 10, distinction
5448, 44.877293, -40.810452, 6, representation
5449, 43.307499, 17.820141, 10, investigated
5450, -35.443443, 34.796913, 12, contacts
5451, -32.138374, 30.754374, 12, grants
5452, 54.019516, -17.843914, 6, supervision
5453, -22.277988, -53.486496, 40, shilts
5454, 46.135277, -11.837766, 6, outsider
5455, -27.664471, 43.193127, 14, tired
5456, 54.058861, 12.639232, 6, addict
5457, -49.082462, -46.608013, 30, die
5458, 23.550640, 20.524172, 14, resident
5459, 61.222729, 16.449259, 6, massive
5460, 59.211033, -2.304143, 4, gable
5461, 47.797081, 0.545257, 8, yard
5462, 46.090679, -24.720736, 6, trench
5463, 48.494255, -7.684776, 6, occupants
5464, 32.518444, -56.172840, 6, charna
5465, 25.162834, 30.689308, 12, klein
5466, 52.096363, 23.614510, 6, dirty
5467, -8.865069, 58.117275, 6, posts
5468, -23.903587, 49.217113, 6, wooden
5469, -34.916527, 44.053749, 6, stained
5470, -60.669102, 0.165888, 20, posters
5471, 27.081886, 34.106796, 10, announcing
5472, 37.229458, -47.235798, 4, seekers
5473, -53.269573, -9.204749, 16, rising
5474, 56.652390, 6.857019, 8, cherry
5475, 38.228222, -56.467190, 6, mount
5476, -2.419972, 58.787186, 8, tacky
5477, -24.946203, 43.515770, 22, geoff
5478, -46.477322, 12.560202, 22, manasse
5479, 43.910999, -41.195732, 6, popularity
5480, -4.465081, 49.593693, 12, monthly
5481, -51.894855, 13.596580, 14, seling
5482, -37.887947, 25.879951, 10, campground
5483, -37.071239, 33.442570, 10, gcc
5484, -34.403542, 23.461678, 16, broom
5485, 37.003464, 8.957930, 6, advise
5486, 3.354542, 65.980988, 10, ning
5487, 49.018345, -8.999137, 6, factions
5488, 32.891644, 45.483337, 4, pedestrian
5489, -18.007814, 54.966064, 10, zoning
5490, -55.111523, 16.657982, 16, homeowners
5491, -51.228271, 10.011704, 22, counted
5492, 33.484303, -55.213627, 6, priority
5493, 56.286987, 24.904762, 6, generate
5494, -5.311776, -58.324844, 36, parking
5495, 37.277969, 17.732754, 6, feud
5496, 40.187477, -36.549461, 6, slate
5497, 36.561718, -59.204529, 6, enormous
5498, 59.357998, -28.830011, 6, routed
5499, 21.650837, 51.841469, 8, smhi
5500, 60.054886, 16.336294, 6, variance
5501, 38.881401, -13.151228, 6, pitched
5502, 37.371326, -56.099892, 6, bordered
5503, 52.875706, 23.485464, 8, enforce
5504, 45.347904, 24.989813, 6, foes
5505, 52.744717, 0.728164, 6, administrative
5506, -25.309896, -49.170544, 40, coalition
5507, -25.332190, -49.167130, 40, antidiscrimination
5508, 1.706227, 58.033691, 12, parks
5509, 68.101257, -6.680298, 6, patrols
5510, 34.218723, 46.184422, 6, irving
5511, -53.009972, 24.860397, 12, berlin
5512, 27.037672, 52.776844, 0, rmation
5513, -37.562984, 36.258968, 8, hip
5514, -9.941236, 63.966202, 10, eliminating
5515, -60.484665, -15.083467, 22, dick
5516, -16.329163, -61.026760, 28, snedigar
5517, -20.033054, -57.980694, 24, lowry
5518, 54.978291, 0.346831, 0, owens
5519, 45.689178, -7.607974, 10, branch
5520, -66.308182, -8.324143, 16, valley
5521, 45.920944, 20.999514, 8, ranch
5522, 57.821739, 13.999989, 8, warn
5523, 44.378845, 32.712528, 8, element
5524, -50.025295, -24.049500, 20, stone
5525, -47.392086, 26.266994, 12, backed
5526, 7.505182, 56.802612, 6, negotiations
5527, 55.464500, -11.719306, 8, reasoning
5528, 38.717590, -28.933189, 6, funds
5529, 49.802788, -45.745365, 6, faggots
5530, 57.162849, -27.839777, 6, contro
5531, 57.174923, -27.893776, 6, versial
5532, -48.965710, -2.793298, 22, pastor
5533, -40.942509, 25.811949, 12, woodworth
5534, -38.142761, -52.063446, 26, liberal
5535, -38.752048, -37.292198, 36, ruppert
5536, 60.827042, -13.833694, 6, cutting
5537, 31.571884, -0.638328, 6, sacraments
5538, 25.392385, 24.317440, 6, senior
5539, 19.566507, 45.000790, 8, ritchey
5540, 14.589669, 52.676453, 6, ful
5541, 31.579622, 1.550009, 6, neutral
5542, -38.952370, 34.539886, 18, barton
5543, 48.168522, 10.712775, 8, attributed
5544, -49.046429, -1.936292, 18, th
5545, 54.263176, -33.839378, 6, pour
5546, 37.071114, 37.574928, 8, cated
5547, 54.761299, -13.227457, 6, residential
5548, 40.708080, 38.844124, 6, heyday
5549, -36.131886, 42.948032, 12, achieved
5550, 41.419083, -43.408409, 8, bastille
5551, -63.279221, -3.862338, 14, julia
5552, -54.982891, 5.379342, 12, kissel
5553, 53.350754, 13.183280, 8, florida
5554, -26.232758, -65.243271, 38, bauman
5555, -35.790817, -42.695171, 24, drive
5556, -36.316868, 33.998676, 16, kissels
5557, 45.139870, -31.653524, 6, debating
5558, -44.308430, -45.526745, 22, lots
5559, 30.643862, 45.488705, 8, trict
5560, -35.533974, -45.500954, 26, pittsburgh
5561, 31.506123, 39.872044, 6, hanging
5562, 25.335863, 45.950607, 8, shoppers
5563, 53.694294, 8.661938, 6, restau
5564, 60.870728, -6.678365, 6, rant
5565, 34.503136, 39.077549, 6, sinking
5566, -30.508430, 45.822952, 10, mall
5567, 69.270149, -8.348833, 8, atop
5568, -63.949017, -9.636121, 12, morris
5569, -26.895395, -60.073921, 26, hart
5570, -6.574005, -56.509102, 36, cannon
5571, 50.230373, -7.328167, 6, confetti
5572, 51.637653, 14.191755, 6, eve
5573, 9.583826, 56.421711, 10, teenage
5574, 17.563852, 55.357655, 6, wad
5575, 7.299333, 57.870384, 8, barrel
5576, -4.068704, 50.199139, 12, laughing
5577, 22.399481, 51.108448, 6, gunpowder
5578, 43.337555, -21.646729, 6, boom
5579, -24.416594, 48.746498, 10, internal
5580, 43.761215, -31.251186, 6, communica
5581, 2.857707, 30.036020, 12, discriminating
5582, 52.804874, 30.048313, 0, ected
5583, 47.144249, -10.816198, 6, occa
5584, 50.527687, 8.331183, 6, sional
5585, -3.196393, -1.937723, 80, blood
5586, 46.722939, -44.461498, 4, buckley
5587, 20.784925, 54.340225, 8, fingers
5588, 55.237469, -20.049625, 6, rushed
5589, 27.838617, 35.933609, 8, surgery
5590, 54.126598, -1.107691, 6, damage
5591, 29.773056, -0.636989, 6, wheelchair
5592, 59.719261, -18.728931, 6, housemates
5593, -44.951206, 35.789116, 14, jewett
5594, 57.677242, -20.890877, 6, conveniently
5595, 29.667046, 44.353504, 10, securing
5596, 45.421120, -42.278732, 6, worthwhile
5597, 38.404865, -13.204919, 6, stunned
5598, -50.071548, -6.999201, 20, shooting
5599, -9.962968, -60.300686, 34, nesser
5600, 8.499461, 56.087284, 6, villa
5601, 45.416992, 34.950207, 12, splashy
5602, -41.179024, 35.351288, 12, skeptical
5603, 36.297375, 32.261814, 10, discos
5604, -32.855446, 42.691177, 12, dancers
5605, 68.145081, -6.570899, 8, dreams
5606, 53.270378, 24.353580, 6, flashy
5607, 43.367847, 21.038416, 8, ation
5608, 47.022911, -6.829782, 6, draws
5609, 46.523384, -43.169392, 6, spider
5610, -41.745342, 33.569458, 10, decker
5611, 52.795452, 10.017570, 8, buses
5612, 19.061348, 41.276901, 8, erosexuals
5613, 49.190609, 10.829887, 8, fortune
5614, 16.567593, 50.351223, 10, decline
5615, 21.435627, 45.928020, 8, host
5616, 43.096645, 10.420271, 8, leonard
